time	V(comp_in)	V(out)	V(tube)
Step Information: Rpot=15K  (Step: 1/6)
5.011326865691593e-04	7.334787e-02	4.999873e+00	7.588015e-02
5.011426865691594e-04	7.398846e-02	4.999873e+00	7.587913e-02
5.011526865691594e-04	7.463430e-02	4.999873e+00	7.587812e-02
5.011626865691595e-04	7.526594e-02	4.999873e+00	7.587714e-02
5.011726865691595e-04	7.590301e-02	4.999873e+00	7.587618e-02
5.011826865691596e-04	7.652611e-02	4.999873e+00	7.587525e-02
5.011926865691596e-04	7.715477e-02	4.999873e+00	7.587434e-02
5.012026865691597e-04	7.776970e-02	4.999873e+00	7.587345e-02
5.012126865691597e-04	7.839034e-02	4.999873e+00	7.587258e-02
5.012226865691598e-04	7.899746e-02	4.999873e+00	7.587173e-02
5.012326865691598e-04	7.961042e-02	4.999873e+00	7.587090e-02
5.012426865691599e-04	8.021006e-02	4.999873e+00	7.587009e-02
5.012526865691599e-04	8.081567e-02	4.999873e+00	7.586929e-02
5.012626865691600e-04	8.140813e-02	4.999873e+00	7.586852e-02
5.012726865691600e-04	8.200667e-02	4.999873e+00	7.586775e-02
5.012826865691601e-04	8.259226e-02	4.999873e+00	7.586701e-02
5.012926865691601e-04	8.318403e-02	4.999873e+00	7.586628e-02
5.013026865691602e-04	8.376302e-02	4.999873e+00	7.586557e-02
5.013126865691602e-04	8.434828e-02	4.999873e+00	7.586487e-02
5.013226865691603e-04	8.492094e-02	4.999873e+00	7.586418e-02
5.013326865691603e-04	8.549994e-02	4.999873e+00	7.586351e-02
5.013426865691604e-04	8.606650e-02	4.999873e+00	7.586285e-02
5.013526865691604e-04	8.663949e-02	4.999873e+00	7.586221e-02
5.013626865691605e-04	8.720018e-02	4.999873e+00	7.586158e-02
5.013726865691605e-04	8.776739e-02	4.999873e+00	7.586096e-02
5.013826865691606e-04	8.832243e-02	4.999873e+00	7.586036e-02
5.013926865691606e-04	8.888406e-02	4.999873e+00	7.585976e-02
5.014026865691606e-04	8.943367e-02	4.999873e+00	7.585917e-02
5.014126865691607e-04	8.998992e-02	4.999873e+00	7.585860e-02
5.014226865691607e-04	9.053428e-02	4.999873e+00	7.585804e-02
5.014326865691608e-04	9.108536e-02	4.999873e+00	7.585749e-02
5.014426865691608e-04	9.162467e-02	4.999873e+00	7.585695e-02
5.014526865691609e-04	9.217074e-02	4.999873e+00	7.585642e-02
5.014626865691609e-04	9.270517e-02	4.999873e+00	7.585590e-02
5.014726865691610e-04	9.324642e-02	4.999873e+00	7.585538e-02
5.014826865691610e-04	9.377612e-02	4.999873e+00	7.585488e-02
5.014926865691611e-04	9.431271e-02	4.999873e+00	7.585438e-02
5.015026865691611e-04	9.483787e-02	4.999873e+00	7.585390e-02
5.015126865691612e-04	9.536994e-02	4.999873e+00	7.585341e-02
5.015226865691612e-04	9.589069e-02	4.999873e+00	7.585295e-02
5.015326865691613e-04	9.641840e-02	4.999873e+00	7.585248e-02
5.015426865691613e-04	9.693490e-02	4.999873e+00	7.585204e-02
5.015526865691614e-04	9.745838e-02	4.999873e+00	7.585159e-02
5.015626865691614e-04	9.797077e-02	4.999873e+00	7.585115e-02
5.015726865691615e-04	9.849016e-02	4.999873e+00	7.585072e-02
5.015826865691615e-04	9.899855e-02	4.999873e+00	7.585029e-02
5.015926865691616e-04	9.951399e-02	4.999873e+00	7.584988e-02
5.016026865691616e-04	1.000185e-01	4.999873e+00	7.584947e-02
5.016126865691617e-04	1.005301e-01	4.999873e+00	7.584906e-02
5.016226865691617e-04	1.010309e-01	4.999873e+00	7.584866e-02
5.016326865691618e-04	1.015388e-01	4.999873e+00	7.584827e-02
5.016426865691618e-04	1.020359e-01	4.999873e+00	7.584789e-02
5.016526865691619e-04	1.025402e-01	4.999873e+00	7.584751e-02
5.016626865691619e-04	1.030338e-01	4.999873e+00	7.584713e-02
5.016726865691620e-04	1.035346e-01	4.999873e+00	7.584676e-02
5.016826865691620e-04	1.040248e-01	4.999873e+00	7.584640e-02
5.016926865691621e-04	1.045222e-01	4.999873e+00	7.584605e-02
5.017026865691621e-04	1.050091e-01	4.999873e+00	7.584570e-02
5.017126865691622e-04	1.055031e-01	4.999873e+00	7.584535e-02
5.017226865691622e-04	1.059868e-01	4.999873e+00	7.584501e-02
5.017326865691623e-04	1.064777e-01	4.999873e+00	7.584467e-02
5.017426865691623e-04	1.069582e-01	4.999873e+00	7.584434e-02
5.017526865691624e-04	1.074459e-01	4.999873e+00	7.584401e-02
5.017626865691624e-04	1.079234e-01	4.999873e+00	7.584369e-02
5.017726865691625e-04	1.084081e-01	4.999873e+00	7.584337e-02
5.017826865691625e-04	1.088827e-01	4.999873e+00	7.584306e-02
5.017926865691626e-04	1.093644e-01	4.999873e+00	7.584275e-02
5.018026865691626e-04	1.098361e-01	4.999873e+00	7.584245e-02
5.018126865691627e-04	1.103149e-01	4.999873e+00	7.584215e-02
5.018226865691627e-04	1.107838e-01	4.999873e+00	7.584185e-02
5.018326865691628e-04	1.112599e-01	4.999873e+00	7.584156e-02
5.018426865691628e-04	1.117260e-01	4.999873e+00	7.584127e-02
5.018526865691629e-04	1.121993e-01	4.999873e+00	7.584099e-02
5.018626865691629e-04	1.126628e-01	4.999873e+00	7.584071e-02
5.018726865691630e-04	1.131335e-01	4.999873e+00	7.584043e-02
5.018826865691630e-04	1.135944e-01	4.999873e+00	7.584016e-02
5.018926865691631e-04	1.140625e-01	4.999873e+00	7.583989e-02
5.019026865691631e-04	1.145208e-01	4.999873e+00	7.583962e-02
5.019126865691632e-04	1.149864e-01	4.999873e+00	7.583936e-02
5.019226865691632e-04	1.154423e-01	4.999873e+00	7.583910e-02
5.019326865691632e-04	1.159054e-01	4.999873e+00	7.583885e-02
5.019426865691633e-04	1.163589e-01	4.999873e+00	7.583860e-02
5.019526865691633e-04	1.168196e-01	4.999873e+00	7.583834e-02
5.019626865691634e-04	1.172708e-01	4.999873e+00	7.583810e-02
5.019726865691634e-04	1.177291e-01	4.999873e+00	7.583786e-02
5.019826865691635e-04	1.181780e-01	4.999873e+00	7.583762e-02
5.019926865691635e-04	1.186341e-01	4.999873e+00	7.583738e-02
5.020010000000001e-04	1.190048e-01	4.999873e+00	7.583719e-02
5.020013333333334e-04	1.190218e-01	4.999873e+00	7.583718e-02
5.020020000000001e-04	1.190553e-01	4.999873e+00	9.250566e-02
5.020027648417863e-04	1.191060e-01	4.999873e+00	1.302777e-01
5.020035352650501e-04	1.191741e-01	4.999873e+00	1.673879e-01
5.020043378364342e-04	1.192622e-01	4.999873e+00	2.050911e-01
5.020059429792026e-04	1.194878e-01	4.999873e+00	2.777681e-01
5.020091532647393e-04	1.201146e-01	4.999873e+00	4.133839e-01
5.020139194674985e-04	1.214056e-01	4.999873e+00	5.947226e-01
5.020196274180409e-04	1.233902e-01	4.999873e+00	7.875080e-01
5.020278671674542e-04	1.268364e-01	4.999873e+00	1.033381e+00
5.020378671674543e-04	1.316089e-01	4.999873e+00	1.298700e+00
5.020478671674543e-04	1.367571e-01	4.999873e+00	1.542775e+00
5.020578671674544e-04	1.421071e-01	4.999873e+00	1.775241e+00
5.020678671674544e-04	1.475647e-01	4.999873e+00	2.001340e+00
5.020778671674545e-04	1.530786e-01	4.999873e+00	2.223929e+00
5.020878671674545e-04	1.586215e-01	4.999873e+00	2.444562e+00
5.020978671674546e-04	1.641784e-01	4.999873e+00	2.664087e+00
5.021078671674546e-04	1.697414e-01	4.999873e+00	2.882963e+00
5.021178671674547e-04	1.753062e-01	4.999873e+00	3.101442e+00
5.021278671674547e-04	1.808708e-01	4.999873e+00	3.319662e+00
5.021378671674548e-04	1.864340e-01	4.999873e+00	3.537696e+00
5.021478671674548e-04	1.919954e-01	4.999873e+00	3.755585e+00
5.021578671674549e-04	1.975547e-01	4.999873e+00	3.973352e+00
5.021678671674549e-04	2.031119e-01	4.999873e+00	4.191008e+00
5.021778671674549e-04	2.086669e-01	4.999873e+00	4.408561e+00
5.021878671674550e-04	2.142199e-01	4.999873e+00	4.626014e+00
