time	V(comp_in)	V(out)	V(tube)
5.000828840603751e-04	-1.942622e-01	4.999866e+00	8.006282e+00
5.000928840603752e-04	-1.863392e-01	4.999866e+00	6.413312e+00
5.001028840603752e-04	-1.783788e-01	4.999866e+00	5.143528e+00
5.001128840603753e-04	-1.705459e-01	4.999866e+00	4.131359e+00
5.001228840603753e-04	-1.627269e-01	4.999866e+00	3.324536e+00
5.001328840603754e-04	-1.550106e-01	4.999866e+00	2.681401e+00
5.001428840603754e-04	-1.473618e-01	4.999866e+00	2.168739e+00
5.001528840603755e-04	-1.398139e-01	4.999866e+00	1.760082e+00
5.001628840603755e-04	-1.323742e-01	4.999866e+00	1.434326e+00
5.001728840603756e-04	-1.250574e-01	4.999866e+00	1.174652e+00
5.001828840603756e-04	-1.178823e-01	4.999866e+00	9.676495e-01
5.001928840603757e-04	-1.108614e-01	4.999866e+00	8.026326e-01
5.002028840603757e-04	-1.040147e-01	4.999866e+00	6.710814e-01
5.002128840603758e-04	-9.735349e-02	4.999866e+00	5.662049e-01
5.002228840603758e-04	-9.089583e-02	4.999866e+00	4.825901e-01
5.002328840603759e-04	-8.464963e-02	4.999866e+00	4.159224e-01
5.002428840603759e-04	-7.862917e-02	4.999866e+00	3.627625e-01
5.002528840603760e-04	-7.283756e-02	4.999866e+00	3.203694e-01
5.002628840603760e-04	-6.728405e-02	4.999866e+00	2.865581e-01
5.002728840603761e-04	-6.196648e-02	4.999866e+00	2.595873e-01
5.002828840603761e-04	-5.688902e-02	4.999866e+00	2.380691e-01
5.002928840603762e-04	-5.204469e-02	4.999866e+00	2.208975e-01
5.003028840603762e-04	-4.743334e-02	4.999866e+00	2.071908e-01
5.003128840603763e-04	-4.304425e-02	4.999866e+00	1.962467e-01
5.003228840603763e-04	-3.887415e-02	4.999866e+00	1.875052e-01
5.003328840603764e-04	-3.490985e-02	4.999866e+00	1.805201e-01
5.003428840603764e-04	-3.114623e-02	4.999866e+00	1.749359e-01
5.003528840603765e-04	-2.756895e-02	4.999866e+00	1.704691e-01
5.003628840603765e-04	-2.417211e-02	4.999866e+00	1.668939e-01
5.003728840603766e-04	-2.094103e-02	4.999866e+00	1.640302e-01
5.003828840603766e-04	-1.786986e-02	4.999866e+00	1.617344e-01
5.003928840603767e-04	-1.494430e-02	4.999866e+00	1.598922e-01
5.004028840603767e-04	-1.215904e-02	4.999866e+00	1.584124e-01
5.004128840603768e-04	-9.500576e-03	4.999866e+00	1.572221e-01
5.004228840603768e-04	-6.964457e-03	4.999866e+00	1.562634e-01
5.004328840603769e-04	-4.538154e-03	4.999866e+00	1.554899e-01
5.004428840603769e-04	-2.218181e-03	4.999866e+00	1.548647e-01
5.004528840603770e-04	6.954171e-06	4.999866e+00	1.543584e-01
5.004628840603770e-04	2.139758e-03	4.999866e+00	1.539473e-01
5.004728840603771e-04	4.190718e-03	4.999866e+00	1.536127e-01
5.004828840603771e-04	6.161420e-03	4.999866e+00	1.533394e-01
5.004928840603772e-04	8.061430e-03	4.999866e+00	1.531156e-01
5.005000010000000e-04	9.370128e-03	4.999866e+00	1.529813e-01
5.005000020000000e-04	9.370439e-03	4.999866e+00	1.530068e-01
5.005000179999999e-04	9.373877e-03	4.999866e+00	1.538222e-01
5.005000499999998e-04	9.379516e-03	4.999866e+00	1.554516e-01
5.005001117168631e-04	9.391018e-03	4.999866e+00	1.585894e-01
5.005002351505896e-04	9.413974e-03	4.999866e+00	1.648455e-01
5.005004820180427e-04	9.461529e-03	4.999866e+00	1.772808e-01
5.005009757529489e-04	9.561540e-03	4.999866e+00	2.018496e-01
5.005019632227613e-04	9.781814e-03	4.999866e+00	2.498226e-01
5.005039381623860e-04	1.029596e-02	4.999866e+00	3.414301e-01
5.005078880416355e-04	1.157773e-02	4.999866e+00	5.095522e-01
5.005157878001346e-04	1.489002e-02	4.999866e+00	7.996644e-01
5.005257765041212e-04	2.000027e-02	4.999866e+00	1.106343e+00
5.005357765041213e-04	2.566182e-02	4.999866e+00	1.373436e+00
5.005457765041213e-04	3.156184e-02	4.999866e+00	1.618681e+00
5.005557765041214e-04	3.754371e-02	4.999866e+00	1.851950e+00
5.005657765041214e-04	4.353124e-02	4.999866e+00	2.078625e+00
5.005757765041215e-04	4.948902e-02	4.999866e+00	2.301640e+00
5.005857765041215e-04	5.540360e-02	4.999866e+00	2.522596e+00
5.005957765041216e-04	6.127143e-02	4.999866e+00	2.742370e+00
5.006057765041216e-04	6.709463e-02	4.999866e+00	2.961442e+00
5.006157765041217e-04	7.287680e-02	4.999866e+00	3.180074e+00
5.006257765041217e-04	7.862285e-02	4.999866e+00	3.398413e+00
5.006357765041218e-04	8.433702e-02	4.999866e+00	3.616540e+00
5.006457765041218e-04	9.002386e-02	4.999866e+00	3.834501e+00
5.006557765041219e-04	9.568682e-02	4.999866e+00	4.052320e+00
5.006657765041219e-04	1.013295e-01	4.999866e+00	4.270015e+00
5.006757765041220e-04	1.069544e-01	4.999866e+00	4.487593e+00
5.006857765041220e-04	1.125643e-01	4.999866e+00	4.705060e+00
5.006957765041221e-04	1.181609e-01	4.999866e+00	4.922421e+00
5.007057765041221e-04	1.237464e-01	4.999866e+00	5.139678e+00
5.007157765041222e-04	1.293219e-01	4.999866e+00	5.356831e+00
5.007257765041222e-04	1.348890e-01	4.999866e+00	5.573884e+00
5.007357765041223e-04	1.404485e-01	4.999866e+00	5.790837e+00
5.007457765041223e-04	1.460016e-01	4.999866e+00	6.007690e+00
5.007557765041224e-04	1.515488e-01	4.999866e+00	6.224446e+00
5.007657765041224e-04	1.570910e-01	4.999866e+00	6.441103e+00
5.007757765041225e-04	1.626285e-01	4.999866e+00	6.657663e+00
5.007857765041225e-04	1.681621e-01	4.999866e+00	6.874126e+00
5.007957765041226e-04	1.736919e-01	4.999866e+00	7.090493e+00
5.008057765041226e-04	1.792185e-01	4.999866e+00	7.306764e+00
5.008157765041227e-04	1.847419e-01	4.999866e+00	7.522938e+00
5.008257765041227e-04	1.902626e-01	4.999866e+00	7.739017e+00
5.008357765041228e-04	1.957805e-01	4.999866e+00	7.955001e+00
5.008457765041228e-04	2.012961e-01	4.999866e+00	8.170889e+00
5.008557765041229e-04	2.068092e-01	4.999866e+00	8.386682e+00
5.008657765041229e-04	2.123203e-01	4.999866e+00	8.602380e+00
5.008757765041230e-04	2.178291e-01	4.999866e+00	8.817983e+00
5.008857765041230e-04	2.233360e-01	4.999866e+00	9.033491e+00
