time	V(comp_in)	V(out)	V(tube)
Step Information: Cpar=0  (Step: 1/8)
5.035975206448153e-04	3.783454e-01	4.999866e+00	9.019660e+00
5.036075206448153e-04	3.799186e-01	4.999866e+00	9.074987e+00
5.036175206448154e-04	3.814908e-01	4.999866e+00	9.130309e+00
5.036275206448154e-04	3.830621e-01	4.999866e+00	9.185624e+00
5.036375206448155e-04	3.846323e-01	4.999866e+00	9.240932e+00
5.036475206448155e-04	3.862017e-01	4.999866e+00	9.296235e+00
5.036575206448156e-04	3.877701e-01	4.999866e+00	9.351531e+00
5.036675206448156e-04	3.893375e-01	4.999866e+00	9.406820e+00
5.036775206448157e-04	3.909039e-01	4.999866e+00	9.462104e+00
5.036875206448157e-04	3.924694e-01	4.999866e+00	9.517381e+00
5.036975206448158e-04	3.940339e-01	4.999866e+00	9.572651e+00
5.037075206448158e-04	3.955974e-01	4.999866e+00	9.627915e+00
5.037175206448159e-04	3.971600e-01	4.999866e+00	9.683173e+00
5.037275206448159e-04	3.987216e-01	4.999866e+00	9.738424e+00
5.037375206448160e-04	4.002822e-01	4.999866e+00	9.793670e+00
5.037475206448160e-04	4.018419e-01	4.999866e+00	9.848908e+00
5.037575206448161e-04	4.034006e-01	4.999866e+00	9.904140e+00
5.037675206448161e-04	4.049583e-01	4.999866e+00	9.959367e+00
5.037775206448162e-04	4.065151e-01	4.999866e+00	1.001459e+01
5.037875206448162e-04	4.080709e-01	4.999866e+00	1.006980e+01
5.037975206448163e-04	4.096257e-01	4.999866e+00	1.012501e+01
5.038075206448163e-04	4.111795e-01	4.999866e+00	1.018021e+01
5.038175206448164e-04	4.127324e-01	4.999866e+00	1.023540e+01
5.038275206448164e-04	4.142843e-01	4.999866e+00	1.029059e+01
5.038375206448165e-04	4.158353e-01	4.999866e+00	1.034577e+01
5.038475206448165e-04	4.173852e-01	4.999866e+00	1.040094e+01
5.038575206448166e-04	4.189342e-01	4.999866e+00	1.045611e+01
5.038675206448166e-04	4.204822e-01	4.999866e+00	1.051128e+01
5.038775206448167e-04	4.220293e-01	4.999866e+00	1.056643e+01
5.038875206448167e-04	4.235753e-01	4.999866e+00	1.062158e+01
